CountryCode,CountryName,ID,PeaceStart,PeaceEnd,Failed,Mediation,MediatedAgreemt,SuperpowerMediation,TotalNofMedAttempts,UNPeacekeeping,EthnicWar,LogTotalDeaths,WarDuration,MilitaryVictory,Democracy,lnGDP,LogArmySize,WarCount,st,d,origin,t,t0
40,,38,1959,1989,0,0,0,0,0,0,0,8.5171928,2,1,0,1.4009366,5.6937323,1,1,0,1959,30,29
40,,38,1959,1990,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3812819,5.6937323,1,1,0,1959,31,30
40,,38,1959,1991,0,0,0,0,0,0,0,8.5171928,2,1,0,1.3827882,5.6937323,1,1,0,1959,32,31
352,Cyprus1 (1963-1967),39,1967,1968,0,1,1,1,18,1,1,7.6009026,5,0,1,1.223187,2.6390574,1,1,0,1967,1,0
352,,39,1967,1969,0,1,1,1,18,1,1,7.6009026,5,0,1,1.3094133,2.5649493,1,1,0,1967,2,1
352,,39,1967,1970,0,1,1,1,18,1,1,7.6009026,5,0,1,1.3225555,2.5649493,1,1,0,1967,3,2
352,,39,1967,1971,0,1,1,1,18,1,1,7.6009026,5,0,1,1.4226263,2.3978953,1,1,0,1967,4,3
352,,39,1967,1972,0,1,1,1,18,1,1,7.6009026,5,0,1,1.4911047,2.4849067,1,1,0,1967,5,4
352,,39,1967,1973,0,1,1,1,18,1,1,7.6009026,5,0,1,1.546072,2.3978953,1,1,0,1967,6,5
352,Cyprus1 (1974-1974),39,1967,1974,1,1,1,1,18,1,1,8.5171928,5,0,1,1.3506671,2.3978953,1,1,1,1967,7,6
352,,40,1974,1975,0,1,0,1,45,1,1,8.5171928,1,0,1,1.1811135,2.9957323,2,1,0,1974,1,0
352,,40,1974,1976,0,1,0,1,45,1,1,8.5171928,1,0,1,1.3423425,2.8903718,2,1,0,1974,2,1
352,,40,1974,1977,0,1,0,1,45,1,1,8.5171928,1,0,1,1.4847813,2.3025851,2,1,0,1974,3,2
352,,40,1974,1978,0,1,0,1,45,1,1,8.5171928,1,0,1,1.546924,2.3025851,2,1,0,1974,4,3
352,,40,1974,1979,0,1,0,1,45,1,1,8.5171928,1,0,1,1.6274743,2.7080503,2,1,0,1974,5,4
352,,40,1974,1980,0,1,0,1,45,1,1,8.5171928,1,0,1,1.6667629,2.7725887,2,1,0,1974,6,5
352,,40,1974,1981,0,1,0,1,45,1,1,8.5171928,1,0,1,1.6660073,2.7725887,2,1,0,1974,7,6
352,,40,1974,1982,0,1,0,1,45,1,1,8.5171928,1,0,1,1.7241942,2.8332133,2,1,0,1974,8,7
352,,40,1974,1983,0,1,0,1,45,1,1,8.5171928,1,0,1,1.7643882,2.3025851,2,1,0,1974,9,8
352,,40,1974,1984,0,1,0,1,45,1,1,8.5171928,1,0,1,1.8354573,2.3025851,2,1,0,1974,10,9
352,,40,1974,1985,0,1,0,1,45,1,1,8.5171928,1,0,1,1.8696461,2.5649493,2,1,0,1974,11,10
352,,40,1974,1986,0,1,0,1,45,1,1,8.5171928,1,0,1,1.879923,2.5649493,2,1,0,1974,12,11
352,,40,1974,1987,0,1,0,1,45,1,1,8.5171928,1,0,1,1.9273096,2.5649493,2,1,0,1974,13,12
352,,40,1974,1988,0,1,0,1,45,1,1,8.5171928,1,0,1,1.9970106,2.5649493,2,1,0,1974,14,13
352,,40,1974,1989,0,1,0,1,45,1,1,8.5171928,1,0,1,2.0652158,2.6390574,2,1,0,1974,15,14
352,,40,1974,1990,0,1,0,1,45,1,1,8.5171928,1,0,1,2.1244149,2.3025851,2,1,0,1974,16,15
352,,40,1974,1991,0,1,0,1,45,1,1,8.5171928,1,0,1,2.1478009,2.3025851,2,1,0,1974,17,16
352,,40,1974,1992,0,1,0,1,45,1,1,8.5171928,1,0,1,2.2195296,2.3025851,2,1,0,1974,18,17
352,,40,1974,1993,0,1,0,1,45,1,1,8.5171928,1,0,1,2.2107682,2.3025851,2,1,0,1974,19,18
352,,40,1974,1994,0,1,0,1,45,1,1,8.5171928,1,0,1,2.2567296,2.3025851,2,1,0,1974,20,19
352,,40,1974,1995,0,1,0,1,45,1,1,8.5171928,1,0,1,2.3063457,2.3025851,2,1,0,1974,21,20
42,Dominican Republic (1965-1965),42,1965,1966,0,1,1,0,9,0,0,8.0063677,1,0,0,.34642258,2.9444389,1,1,0,1965,1,0
42,,42,1965,1967,0,1,1,0,9,0,0,8.0063677,1,0,0,.33361101,2.9444389,1,1,0,1965,2,1
42,,42,1965,1968,0,1,1,0,9,0,0,8.0063677,1,0,0,.31408051,2.8903718,1,1,0,1965,3,2
42,,42,1965,1969,0,1,1,0,9,0,0,8.0063677,1,0,0,.38117242,2.8332133,1,1,0,1965,4,3
42,,42,1965,1970,0,1,1,0,9,0,0,8.0063677,1,0,0,.42918164,2.8332133,1,1,0,1965,5,4
42,,42,1965,1971,0,1,1,0,9,0,0,8.0063677,1,0,0,.50198662,2.7725887,1,1,0,1965,6,5
42,,42,1965,1972,0,1,1,0,9,0,0,8.0063677,1,0,0,.58333236,2.7725887,1,1,0,1965,7,6
42,,42,1965,1973,0,1,1,0,9,0,0,8.0063677,1,0,0,.65023971,2.7725887,1,1,0,1965,8,7
42,,42,1965,1974,0,1,1,0,9,0,0,8.0063677,1,0,0,.73188698,2.8903718,1,1,0,1965,9,8
42,,42,1965,1975,0,1,1,0,9,0,0,8.0063677,1,0,0,.67345452,2.8903718,1,1,0,1965,10,9
42,,42,1965,1976,0,1,1,0,9,0,0,8.0063677,1,0,0,.72124857,2.8903718,1,1,0,1965,11,10
42,,42,1965,1977,0,1,1,0,9,0,0,8.0063677,1,0,0,.74098456,2.9444389,1,1,0,1965,12,11
42,,42,1965,1978,0,1,1,0,9,0,0,8.0063677,1,0,1,.73812056,2.9444389,1,1,0,1965,13,12
42,,42,1965,1979,0,1,1,0,9,0,0,8.0063677,1,0,1,.74288929,2.9444389,1,1,0,1965,14,13
42,,42,1965,1980,0,1,1,0,9,0,0,8.0063677,1,0,1,.85143214,3.1780539,1,1,0,1965,15,14
42,,42,1965,1981,0,1,1,0,9,0,0,8.0063677,1,0,1,.82636607,3.1780539,1,1,0,1965,16,15
42,,42,1965,1982,0,1,1,0,9,0,0,8.0063677,1,0,1,.81359333,3.2188759,1,1,0,1965,17,16
42,,42,1965,1983,0,1,1,0,9,0,0,8.0063677,1,0,1,.82549036,3.1354942,1,1,0,1965,18,17
42,,42,1965,1984,0,1,1,0,9,0,0,8.0063677,1,0,1,.76871842,3.0910425,1,1,0,1965,19,18
42,,42,1965,1985,0,1,1,0,9,0,0,8.0063677,1,0,1,.74716181,3.0910425,1,1,0,1965,20,19
42,,42,1965,1986,0,1,1,0,9,0,0,8.0063677,1,0,1,.77010828,3.0445225,1,1,0,1965,21,20
42,,42,1965,1987,0,1,1,0,9,0,0,8.0063677,1,0,1,.80244988,3.0445225,1,1,0,1965,22,21
42,,42,1965,1988,0,1,1,0,9,0,0,8.0063677,1,0,1,.83594793,2.9957323,1,1,0,1965,23,22
42,,42,1965,1989,0,1,1,0,9,0,0,8.0063677,1,0,1,.88789129,3.0445225,1,1,0,1965,24,23
42,,42,1965,1990,0,1,1,0,9,0,0,8.0063677,1,0,1,.7728821,3.0445225,1,1,0,1965,25,24
42,,42,1965,1991,0,1,1,0,9,0,0,8.0063677,1,0,1,.74716181,3.0445225,1,1,0,1965,26,25
42,,42,1965,1992,0,1,1,0,9,0,0,8.0063677,1,0,1,.81093019,3.0910425,1,1,0,1965,27,26
42,,42,1965,1993,0,1,1,0,9,0,0,8.0063677,1,0,1,.82152528,3.0910425,1,1,0,1965,28,27
42,,42,1965,1994,0,1,1,0,9,0,0,8.0063677,1,0,0,.84426123,3.0910425,1,1,0,1965,29,28
42,,42,1965,1995,0,1,1,0,9,0,0,8.0063677,1,0,0,.87387955,3.0910425,1,1,0,1965,30,29
92,El Salvador (1979-1992),43,1992,1993,0,1,1,1,42,1,0,11.225244,14,0,1,.67949075,3.8918202,1,1,0,1992,1,0
92,,43,1992,1994,0,1,1,1,42,1,0,11.225244,14,0,1,.71641475,3.4011974,1,1,0,1992,2,1
92,,43,1992,1995,0,1,1,1,42,1,0,11.225244,14,0,1,.7555446,3.0910425,1,1,0,1992,3,2
530,Ethiopia1 (1974-1991),45,1991,1992,0,1,1,1,14,0,1,11.91839,18,1,0,-1.2984147,4.7874918,3,1,0,1991,1,0
530,,45,1991,1993,0,1,1,1,14,0,1,11.91839,18,1,0,-1.1453636,4.7874918,3,1,0,1991,2,1
530,,45,1991,1994,0,1,1,1,14,0,1,11.91839,18,1,0,-1.1405348,4.7874918,3,1,0,1991,3,2
530,,45,1991,1995,0,1,1,1,14,0,1,11.91839,18,1,0,-1.1105044,4.7874918,3,1,0,1991,4,3
530,Ethiopia2 (1978-1991),46,1991,1992,0,0,0,0,0,0,0,9.6158056,14,1,0,-1.2984147,4.7874918,3,1,0,1991,1,0
530,,46,1991,1993,0,0,0,0,0,0,0,9.6158056,14,1,0,-1.1453636,4.7874918,3,1,0,1991,2,1
530,,46,1991,1994,0,0,0,0,0,0,0,9.6158056,14,1,0,-1.1405348,4.7874918,3,1,0,1991,3,2
530,,46,1991,1995,0,0,0,0,0,0,0,9.6158056,14,1,0,-1.1105044,4.7874918,3,1,0,1991,4,3
530,,47,1988,1989,0,0,0,0,0,0,1,10.491274,13,1,0,-1.1169806,5.521461,1,1,0,1988,1,0
530,,47,1988,1990,0,0,0,0,0,0,1,10.491274,13,1,0,-1.1294177,5.521461,1,1,0,1988,2,1
530,,47,1988,1991,0,0,0,0,0,0,1,10.491274,13,1,0,-1.2115798,4.7874918,1,1,0,1988,3,2
530,,47,1988,1992,0,0,0,0,0,0,1,10.491274,13,1,0,-1.2984147,4.7874918,1,1,0,1988,4,3
530,,47,1988,1993,0,0,0,0,0,0,1,10.491274,13,1,0,-1.1453636,4.7874918,1,1,0,1988,5,4
530,,47,1988,1994,0,0,0,0,0,0,1,10.491274,13,1,0,-1.1405348,4.7874918,1,1,0,1988,6,5
530,,47,1988,1995,0,0,0,0,0,0,1,10.491274,13,1,0,-1.1105044,4.7874918,1,1,0,1988,7,6
372,Georgia1 (1991-1992),48,1992,1993,0,1,0,1,48,0,1,7.130899,2,0,0,.33012372,1.9459101,1,1,0,1992,1,0
372,,48,1992,1994,0,1,0,1,48,0,1,7.130899,2,0,0,.21218224,1.9459101,1,1,0,1992,2,1
372,,48,1992,1995,0,1,0,1,48,0,1,7.130899,2,0,0,.2373744,1.6094379,1,1,0,1992,3,2
372,Georgia2 (1992-1994),49,1994,1995,0,1,1,1,48,1,1,9.7699566,3,0,0,.2373744,1.6094379,2,1,0,1994,1,0
350,Greece (1944-1949),50,1949,1950,0,1,0,1,3,0,0,11.983791,6,1,0,.34288025,5.2574954,1,1,0,1949,1,0
350,,50,1949,1951,0,1,0,1,3,0,0,11.983791,6,1,0,.38797978,5.0751739,1,1,0,1949,2,1
350,,50,1949,1952,0,1,0,1,3,0,0,11.983791,6,1,0,.36533731,5.1416636,1,1,0,1949,3,2
350,,50,1949,1953,0,1,0,1,3,0,0,11.983791,6,1,0,.44468579,5.1416636,1,1,0,1949,4,3
350,,50,1949,1954,0,1,0,1,3,0,0,11.983791,6,1,0,.48365995,5.1532917,1,1,0,1949,5,4
350,,50,1949,1955,0,1,0,1,3,0,0,11.983791,6,1,0,.52295184,4.9698133,1,1,0,1949,6,5
350,,50,1949,1956,0,1,0,1,3,0,0,11.983791,6,1,0,.59828693,4.9052749,1,1,0,1949,7,6
350,,50,1949,1957,0,1,0,1,3,0,0,11.983791,6,1,0,.66114038,4.9698133,1,1,0,1949,8,7
350,,50,1949,1958,0,1,0,1,3,0,0,11.983791,6,1,0,.69863206,4.9972124,1,1,0,1949,9,8
350,,50,1949,1959,0,1,0,1,3,0,0,11.983791,6,1,0,.72706538,5.0238805,1,1,0,1949,10,9
350,,50,1949,1960,0,1,0,1,3,0,0,11.983791,6,1,0,.73859841,5.0751739,1,1,0,1949,11,10
350,,50,1949,1961,0,1,0,1,3,0,0,11.983791,6,1,0,.8407048,5.0751739,1,1,0,1949,12,11
350,,50,1949,1962,0,1,0,1,3,0,0,11.983791,6,1,0,.84886801,5.0751739,1,1,0,1949,13,12
350,,50,1949,1963,0,1,0,1,3,0,0,11.983791,6,1,0,.94817698,5.1647859,1,1,0,1949,14,13
350,,50,1949,1964,0,1,0,1,3,0,0,11.983791,6,1,0,1.0296195,5.1647859,1,1,0,1949,15,14
350,,50,1949,1965,0,1,0,1,3,0,0,11.983791,6,1,0,1.1206999,5.2470241,1,1,0,1949,16,15
350,,50,1949,1966,0,1,0,1,3,0,0,11.983791,6,1,0,1.15908,5.1647859,1,1,0,1949,17,16
350,,50,1949,1967,0,1,0,1,3,0,0,11.983791,6,1,0,1.200567,5.1357985,1,1,0,1949,18,17
350,,50,1949,1968,0,1,0,1,3,0,0,11.983791,6,1,0,1.2689174,5.220356,1,1,0,1949,19,18
350,,50,1949,1969,0,1,0,1,3,0,0,11.983791,6,1,0,1.3620017,5.1929569,1,1,0,1949,20,19
350,,50,1949,1970,0,1,0,1,3,0,0,11.983791,6,1,0,1.4407825,5.1929569,1,1,0,1949,21,20
350,,50,1949,1971,0,1,0,1,3,0,0,11.983791,6,1,0,1.5054098,5.1929569,1,1,0,1949,22,21
350,,50,1949,1972,0,1,0,1,3,0,0,11.983791,6,1,0,1.5828886,5.1929569,1,1,0,1949,23,22
350,,50,1949,1973,0,1,0,1,3,0,0,11.983791,6,1,0,1.650196,5.2149358,1,1,0,1949,24,23
350,,50,1949,1974,0,1,0,1,3,0,0,11.983791,6,1,0,1.602816,5.2257466,1,1,0,1949,25,24
350,,50,1949,1975,0,1,0,1,3,0,0,11.983791,6,1,1,1.6488509,5.220356,1,1,0,1949,26,25
350,,50,1949,1976,0,1,0,1,3,0,0,11.983791,6,1,1,1.6897268,5.2257466,1,1,0,1949,27,26
350,,50,1949,1977,0,1,0,1,3,0,0,11.983791,6,1,1,1.7080154,5.2311087,1,1,0,1949,28,27
350,,50,1949,1978,0,1,0,1,3,0,0,11.983791,6,1,1,1.756305,5.2257466,1,1,0,1949,29,28
350,,50,1949,1979,0,1,0,1,3,0,0,11.983791,6,1,1,1.7742741,5.2311087,1,1,0,1949,30,29
350,,50,1949,1980,0,1,0,1,3,0,0,11.983791,6,1,1,1.7751218,5.2257466,1,1,0,1949,31,30
350,,50,1949,1981,0,1,0,1,3,0,0,11.983791,6,1,1,1.7754607,5.2364421,1,1,0,1949,32,31
350,,50,1949,1982,0,1,0,1,3,0,0,11.983791,6,1,1,1.7869145,5.2257466,1,1,0,1949,33,32
350,,50,1949,1983,0,1,0,1,3,0,0,11.983791,6,1,1,1.780867,5.1761498,1,1,0,1949,34,33
350,,50,1949,1984,0,1,0,1,3,0,0,11.983791,6,1,1,1.7929255,5.2832036,1,1,0,1949,35,34
350,,50,1949,1985,0,1,0,1,3,0,0,11.983791,6,1,1,1.8284128,5.3033047,1,1,0,1949,36,35
350,,50,1949,1986,0,1,0,1,3,0,0,11.983791,6,1,1,1.8372107,5.3082676,1,1,0,1949,37,36
350,,50,1949,1987,0,1,0,1,3,0,0,11.983791,6,1,1,1.8322614,5.2933049,1,1,0,1949,38,37
350,,50,1949,1988,0,1,0,1,3,0,0,11.983791,6,1,1,1.8654746,5.2933049,1,1,0,1949,39,38
350,,50,1949,1989,0,1,0,1,3,0,0,11.983791,6,1,1,1.9071693,5.3033047,1,1,0,1949,40,39
350,,50,1949,1990,0,1,0,1,3,0,0,11.983791,6,1,1,1.9122057,5.3033047,1,1,0,1949,41,40
350,,50,1949,1991,0,1,0,1,3,0,0,11.983791,6,1,1,1.9144195,5.32301,1,1,0,1949,42,41
350,,50,1949,1992,0,1,0,1,3,0,0,11.983791,6,1,1,1.9122633,5.3375382,1,1,0,1949,43,42
350,,50,1949,1993,0,1,0,1,3,0,0,11.983791,6,1,1,1.9091935,5.3612924,1,1,0,1949,44,43
350,,50,1949,1994,0,1,0,1,3,0,0,11.983791,6,1,1,1.9262824,5.3278761,1,1,0,1949,45,44
350,,50,1949,1995,0,1,0,1,3,0,0,11.983791,6,1,1,1.9433591,5.3612924,1,1,0,1949,46,45
90,Guatemala1 (1966-1972),51,1972,1973,0,0,0,0,0,0,0,10.968198,7,1,0,.78527051,2.5649493,1,1,0,1972,1,0
90,,51,1972,1974,0,0,0,0,0,0,0,10.968198,7,1,0,.81536484,2.5649493,1,1,0,1972,2,1
90,,51,1972,1975,0,0,0,0,0,0,0,10.968198,7,1,0,.80692214,2.5649493,1,1,0,1972,3,2
90,,51,1972,1976,0,0,0,0,0,0,0,10.968198,7,1,0,.87338322,2.6390574,1,1,0,1972,4,3
90,,51,1972,1977,0,0,0,0,0,0,0,10.968198,7,1,0,.92306769,2.6390574,1,1,0,1972,5,4
90,Guatemala1 (1978-1994),51,1972,1978,1,0,0,0,0,0,0,10.968198,7,1,0,.9462378,2.6390574,1,1,1,1972,6,5
90,,52,1994,1995,0,1,1,1,33,1,0,11.512925,16,0,0,.85725796,3.583519,2,1,0,1994,1,0
750,India1 (1984-1993),55,1993,1994,0,0,0,0,0,0,1,10.126631,10,1,1,.33275527,7.1388669,2,1,0,1993,1,0
750,,55,1993,1995,0,0,0,0,0,0,1,10.126631,10,1,1,.38940224,7.1388669,2,1,0,1993,2,1
750,India2 (1946-1948),56,1948,1949,0,0,0,0,0,0,1,13.592367,3,0,0,-.53102833,5.8021183,1,1,0,1948,1,0
750,,56,1948,1950,0,0,0,0,0,0,1,13.592367,3,0,1,-.52763277,5.8318825,1,1,0,1948,2,1
750,,56,1948,1951,0,0,0,0,0,0,1,13.592367,3,0,1,-.49758044,5.8607864,1,1,0,1948,3,2
750,,56,1948,1952,0,0,0,0,0,0,1,13.592367,3,0,1,-.48288628,5.8888779,1,1,0,1948,4,3
750,,56,1948,1953,0,0,0,0,0,0,1,13.592367,3,0,1,-.44472587,5.9162021,1,1,0,1948,5,4
750,,56,1948,1954,0,0,0,0,0,0,1,13.592367,3,0,1,-.40646559,5.9427996,1,1,0,1948,6,5
750,,56,1948,1955,0,0,0,0,0,0,1,13.592367,3,0,1,-.39749694,5.9687076,1,1,0,1948,7,6
750,,56,1948,1956,0,0,0,0,0,0,1,13.592367,3,0,1,-.37251398,5.9914646,1,1,0,1948,8,7
750,,56,1948,1957,0,0,0,0,0,0,1,13.592367,3,0,1,-.37251398,6.0980744,1,1,0,1948,9,8
750,,56,1948,1958,0,0,0,0,0,0,1,13.592367,3,0,1,-.33128572,6.1944056,1,1,0,1948,10,9
750,,56,1948,1959,0,0,0,0,0,0,1,13.592367,3,0,1,-.33267942,6.2822666,1,1,0,1948,11,10
750,,56,1948,1960,0,0,0,0,0,0,1,13.592367,3,0,1,-.26657313,6.2822666,1,1,0,1948,12,11
750,,56,1948,1961,0,0,0,0,0,0,1,13.592367,3,0,1,-.28634965,6.652863,1,1,0,1948,13,12
750,,56,1948,1962,0,0,0,0,0,0,1,13.592367,3,0,1,-.27443686,6.6846118,1,1,0,1948,14,13
750,,56,1948,1963,0,0,0,0,0,0,1,13.592367,3,0,1,-.20456716,6.9874902,1,1,0,1948,15,14
750,,56,1948,1964,0,0,0,0,0,0,1,13.592367,3,0,1,-.16605458,7.1024995,1,1,0,1948,16,15
750,,56,1948,1965,0,0,0,0,0,0,1,13.592367,3,0,1,-.28634965,7.106606,1,1,0,1948,17,16
750,,56,1948,1966,0,0,0,0,0,0,1,13.592367,3,0,1,-.42617816,7.2442274,1,1,0,1948,18,17
750,,56,1948,1967,0,0,0,0,0,0,1,13.592367,3,0,1,-.35953617,7.2584124,1,1,0,1948,19,18
750,,56,1948,1968,0,0,0,0,0,0,1,13.592367,3,0,1,-.3215836,7.2997975,1,1,0,1948,20,19
750,,56,1948,1969,0,0,0,0,0,0,1,13.592367,3,0,1,-.2757535,7.3198647,1,1,0,1948,21,20
750,,56,1948,1970,0,0,0,0,0,0,1,13.592367,3,0,1,-.22064669,7.3460102,1,1,0,1948,22,21
750,,56,1948,1971,0,0,0,0,0,0,1,13.592367,3,0,1,-.21319319,7.3524413,1,1,0,1948,23,22
750,,56,1948,1972,0,0,0,0,0,0,1,13.592367,3,0,1,-.24079847,7.3714895,1,1,0,1948,24,23
750,,56,1948,1973,0,0,0,0,0,0,1,13.592367,3,0,1,-.24079847,7.3901815,1,1,0,1948,25,24
750,,56,1948,1974,0,0,0,0,0,0,1,13.592367,3,0,1,-.26787946,7.3901815,1,1,0,1948,26,25
750,,56,1948,1975,0,0,0,0,0,0,1,13.592367,3,0,1,-.20456716,7.420579,1,1,0,1948,27,26
750,,56,1948,1976,0,0,0,0,0,0,1,13.592367,3,0,1,-.20825496,7.2723985,1,1,0,1948,28,27
750,,56,1948,1977,0,0,0,0,0,0,1,13.592367,3,0,1,-.15431736,7.1467724,1,1,0,1948,29,28
750,,56,1948,1978,0,0,0,0,0,0,1,13.592367,3,0,1,-.12556319,7.1701198,1,1,0,1948,30,29
750,,56,1948,1979,0,0,0,0,0,0,1,13.592367,3,0,1,-.17793119,7.1592917,1,1,0,1948,31,30
750,,56,1948,1980,0,0,0,0,0,0,1,13.592367,3,0,1,-.12556319,7.0066953,1,1,0,1948,32,31
750,,56,1948,1981,0,0,0,0,0,0,1,13.592367,3,0,1,-.096510909,7.0066953,1,1,0,1948,33,32
750,,56,1948,1982,0,0,0,0,0,0,1,13.592367,3,0,1,-.066139817,7.0210838,1,1,0,1948,34,33
750,,56,1948,1983,0,0,0,0,0,0,1,13.592367,3,0,1,-.014098923,7.0066953,1,1,0,1948,35,34
750,,56,1948,1984,0,0,0,0,0,0,1,13.592367,3,0,1,.0079681855,7.0210838,1,1,0,1948,36,35
750,,56,1948,1985,0,0,0,0,0,0,1,13.592367,3,0,1,.04879012,7.1388669,1,1,0,1948,37,36
750,,56,1948,1986,0,0,0,0,0,0,1,13.592367,3,0,1,.088010885,7.1388669,1,1,0,1948,38,37
750,,56,1948,1987,0,0,0,0,0,0,1,13.592367,3,0,1,.1160037,7.1388669,1,1,0,1948,39,38
750,,56,1948,1988,0,0,0,0,0,0,1,13.592367,3,0,1,.18564935,7.21524,1,1,0,1948,40,39
750,,56,1948,1989,0,0,0,0,0,0,1,13.592367,3,0,1,.21107098,7.1388669,1,1,0,1948,41,40
750,,56,1948,1990,0,0,0,0,0,0,1,13.592367,3,0,1,.23428135,7.1388669,1,1,0,1948,42,41
750,,56,1948,1991,0,0,0,0,0,0,1,13.592367,3,0,1,.22394326,7.1388669,1,1,0,1948,43,42
750,,56,1948,1992,0,0,0,0,0,0,1,13.592367,3,0,1,.24842131,7.1388669,1,1,0,1948,44,43
750,,56,1948,1993,0,0,0,0,0,0,1,13.592367,3,0,1,.27892175,7.1388669,1,1,0,1948,45,44
750,,56,1948,1994,0,0,0,0,0,0,1,13.592367,3,0,1,.33275527,7.1388669,1,1,0,1948,46,45
750,,56,1948,1995,0,0,0,0,0,0,1,13.592367,3,0,1,.38940224,7.1388669,1,1,0,1948,47,46
850,Indonesia1 (1950-1950),57,1950,1951,0,0,0,0,0,0,1,8.5171928,1,1,0,-1.0328245,5.9914646,1,1,0,1950,1,0
850,,57,1950,1952,0,0,0,0,0,0,1,8.5171928,1,1,0,-.94160855,5.2983174,1,1,0,1950,2,1
850,,57,1950,1953,0,0,0,0,0,0,1,8.5171928,1,1,0,-.92634106,4.6051702,1,1,0,1950,3,2
850,,57,1950,1954,0,0,0,0,0,0,1,8.5171928,1,1,0,-.83701754,5.0039463,1,1,0,1950,4,3
850,,57,1950,1955,0,0,0,0,0,0,1,8.5171928,1,1,0,-.66553199,5.2933049,1,1,0,1950,5,4
850,,57,1950,1956,0,0,0,0,0,0,1,8.5171928,1,1,0,-.63487834,5.5134287,1,1,0,1950,6,5
850,,57,1950,1957,0,0,0,0,0,0,1,8.5171928,1,1,0,-.60513628,5.57973,1,1,0,1950,7,6
850,,57,1950,1958,0,0,0,0,0,0,1,8.5171928,1,1,0,-.59602046,5.6419072,1,1,0,1950,8,7
850,,57,1950,1959,0,0,0,0,0,0,1,8.5171928,1,1,0,-.54991299,5.7004437,1,1,0,1950,9,8
850,,57,1950,1960,0,0,0,0,0,0,1,8.5171928,1,1,0,-.44941697,5.7557421,1,1,0,1950,10,9
850,,57,1950,1961,0,0,0,0,0,0,1,8.5171928,1,1,0,-.40646559,5.9269261,1,1,0,1950,11,10
850,,57,1950,1962,0,0,0,0,0,0,1,8.5171928,1,1,0,-.42617816,5.9269261,1,1,0,1950,12,11
850,,57,1950,1963,0,0,0,0,0,0,1,8.5171928,1,1,0,-.49265832,5.9269261,1,1,0,1950,13,12
850,,57,1950,1964,0,0,0,0,0,0,1,8.5171928,1,1,0,-.47481522,5.9295893,1,1,0,1950,14,13
850,,57,1950,1965,0,0,0,0,0,0,1,8.5171928,1,1,0,-.49758044,5.8607864,1,1,0,1950,15,14
850,,57,1950,1966,0,0,0,0,0,0,1,8.5171928,1,1,0,-.491023,5.8464389,1,1,0,1950,16,15
850,,57,1950,1967,0,0,0,0,0,0,1,8.5171928,1,1,0,-.48126686,5.8493247,1,1,0,1950,17,16
850,,57,1950,1968,0,0,0,0,0,0,1,8.5171928,1,1,0,-.44005656,5.8522024,1,1,0,1950,18,17
850,,57,1950,1969,0,0,0,0,0,0,1,8.5171928,1,1,0,-.38272566,5.8805332,1,1,0,1950,19,18
850,,57,1950,1970,0,0,0,0,0,0,1,8.5171928,1,1,0,-.33547276,5.8805332,1,1,0,1950,20,19
850,,57,1950,1971,0,0,0,0,0,0,1,8.5171928,1,1,0,-.30516741,5.8805332,1,1,0,1950,21,20
850,,57,1950,1972,0,0,0,0,0,0,1,8.5171928,1,1,0,-.27049723,5.8749309,1,1,0,1950,22,21
850,,57,1950,1973,0,0,0,0,0,0,1,8.5171928,1,1,0,-.18512551,5.7365723,1,1,0,1950,23,22
850,,57,1950,1974,0,0,0,0,0,0,1,8.5171928,1,1,0,-.11428913,5.5984221,1,1,0,1950,24,23
850,,57,1950,1975,0,0,0,0,0,0,1,8.5171928,1,1,0,-.048140366,5.5606818,1,1,0,1950,25,24
850,,57,1950,1976,0,0,0,0,0,0,1,8.5171928,1,1,0,-.022245623,5.5490761,1,1,0,1950,26,25
850,,57,1950,1977,0,0,0,0,0,0,1,8.5171928,1,1,0,.032467183,5.5606818,1,1,0,1950,27,26
850,,57,1950,1978,0,0,0,0,0,0,1,8.5171928,1,1,0,.11689371,5.521461,1,1,0,1950,28,27
850,,57,1950,1979,0,0,0,0,0,0,1,8.5171928,1,1,0,.1756326,5.521461,1,1,0,1950,29,28
850,,57,1950,1980,0,0,0,0,0,0,1,8.5171928,1,1,0,.24764104,5.521461,1,1,0,1950,30,29
850,,57,1950,1981,0,0,0,0,0,0,1,8.5171928,1,1,0,.3920421,5.57973,1,1,0,1950,31,30
850,,57,1950,1982,0,0,0,0,0,0,1,8.5171928,1,1,0,.39676067,5.6347895,1,1,0,1950,32,31
850,,57,1950,1983,0,0,0,0,0,0,1,8.5171928,1,1,0,.45107564,5.5947113,1,1,0,1950,33,32
850,,57,1950,1984,0,0,0,0,0,0,1,8.5171928,1,1,0,.4762342,5.6383548,1,1,0,1950,34,33
850,,57,1950,1985,0,0,0,0,0,0,1,8.5171928,1,1,0,.50138116,5.6276212,1,1,0,1950,35,34
850,,57,1950,1986,0,0,0,0,0,0,1,8.5171928,1,1,0,.52295184,5.6489744,1,1,0,1950,36,35
850,,57,1950,1987,0,0,0,0,0,0,1,8.5171928,1,1,0,.53239137,5.6489744,1,1,0,1950,37,36
850,,57,1950,1988,0,0,0,0,0,0,1,8.5171928,1,1,0,.54754317,5.6489744,1,1,0,1950,38,37
850,,57,1950,1989,0,0,0,0,0,0,1,8.5171928,1,1,0,.60212779,5.6524892,1,1,0,1950,39,38
